"Election_Type","State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_Type_TCPD","Party_ID","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest","Age","District_Name","PC_Name","PC_No","CandID","MyNeta_education","TCPD_Prof_Main","TCPD_Prof_Main_Desc","TCPD_Prof_Second","TCPD_Prof_Second_Desc"
"GA","Gujarat","17","18","2019","","0","4","1","DABHI BHARATSINHJI SHANKARJI","M","BJP","97949","","177462","","Patan","GEN","","13","","55.19","no","25954","14.63","2.17","AEGJ6095","","1605","","1","","","","","","1","FALSE","FALSE","FALSE","","","Patan","3","4","","","","",""
"GA","Gujarat","17","18","2019","","0","4","2","JAGDISH THAKOR","M","INC","71995","GEN","177462","","Patan","GEN","","13","","40.57","no","69962","39.42","2.17","GEGJ2676","","3482","","2","INC","3482","PATAN","TRUE","TRUE","1","FALSE","FALSE","FALSE","","","Patan","3","6","","","","",""
"GA","Gujarat","17","18","2019","","0","4","3","None of the Above","","NOTA","2033","","177462","","Patan","GEN","","13","","1.15","yes","609","0.34","2.17","","","5897","","","","","","","","","","FALSE","FALSE","","","Patan","3","1","Post Graduate","Agriculture","","Social Work",""
"GA","Gujarat","17","18","2019","","0","4","4","CHAUDHARI KIRTIBHAI JESHANGBHAI","M","NCP","1424","GEN","177462","","Patan","GEN","","13","","0.8","yes","377","0.21","2.17","GEGJ2665","","5792","","2","IND","10809","PATAN","TRUE","FALSE","0","FALSE","FALSE","FALSE","","","Patan","3","7","","","","",""
"GA","Gujarat","17","18","2019","","0","4","5","SURAJKUMAR MAHENDRABHAI PARMAR","M","BSP","1047","","177462","","Patan","GEN","","13","","0.59","yes","2","0","2.17","GEGJ101007","","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","5","","","","",""
"GA","Gujarat","17","18","2019","","0","4","6","RATHOD GOVINDBHAI BHIKHABHAI","M","IND","1045","","177462","","Patan","GEN","","13","","0.59","yes","257","0.14","2.17","GEGJ100964","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","13","","","","",""
"GA","Gujarat","17","18","2019","","0","4","7","MOLAPIYA ABDULKUDUS ABDULMAJID","M","IND","788","GEN","177462","","Patan","GEN","","13","","0.44","yes","493","0.28","2.17","GEGJ2678","","10809","","2","IND","10809","PATAN","TRUE","TRUE","0","FALSE","FALSE","TRUE","","","Patan","3","2","","","","",""
"GA","Gujarat","17","18","2019","","0","4","8","PRAJAPATI JAYANTIBHAI DEVABHAI","M","HND","295","","177462","","Patan","GEN","","13","","0.17","yes","40","0.02","2.17","GEGJ100943","","3288","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","9","","","","",""
"GA","Gujarat","17","18","2019","","0","4","9","MAKWANA VAGHABHAI MAGANBHAI","M","IND","255","","177462","","Patan","GEN","","13","","0.14","yes","38","0.02","2.17","GEGJ100895","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","12","","","","",""
"GA","Gujarat","17","18","2019","","0","4","10","BHORANIYA SHOYABBHAI HASAMBHAI","M","IND","217","GEN","177462","","Patan","GEN","","13","","0.12","yes","69","0.04","2.17","GEGJ2677","","10809","","2","IND","10809","PATAN","TRUE","TRUE","0","FALSE","FALSE","TRUE","","","Patan","3","3","","","","",""
"GA","Gujarat","17","18","2019","","0","4","11","CHAUDHARI SHAILESHKUMAR KANJIBHAI","M","IND","148","","177462","","Patan","GEN","","13","","0.08","yes","0","0","2.17","GEGJ100806","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","10","","","","",""
"GA","Gujarat","17","18","2019","","0","4","12","PRAVINKUMAR TULSIDAS PANDYA","M","IND","148","","177462","","Patan","GEN","","13","","0.08","yes","30","0.02","2.17","GEGJ100947","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","8","","","","",""
"GA","Gujarat","17","18","2019","","0","4","13","UMEDBHAI HARIBHAI NAI","M","IND","118","","177462","","Patan","GEN","","13","","0.07","yes","0","0","2.17","GEGJ101021","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","11","","","","",""
"GA","Gujarat","17","19","2019","","0","4","1","DABHI BHARATSINHJI SHANKARJI","M","BJP","77887","","152011","","Sidhpur","GEN","","13","","51.24","no","10306","6.78","2.17","AEGJ6095","","1605","","1","","","","","","1","FALSE","FALSE","FALSE","","","Patan","3","4","","","","",""
"GA","Gujarat","17","19","2019","","0","4","2","JAGDISH THAKOR","M","INC","67581","GEN","152011","","Sidhpur","GEN","","13","","44.46","no","65779","43.27","2.17","GEGJ2676","","3482","","2","INC","3482","PATAN","TRUE","TRUE","1","FALSE","FALSE","FALSE","","","Patan","3","6","","","","",""
"GA","Gujarat","17","19","2019","","0","4","3","None of the Above","","NOTA","1802","","152011","","Sidhpur","GEN","","13","","1.19","yes","734","0.48","2.17","","","5897","","","","","","","","","","FALSE","FALSE","","","Patan","3","1","Post Graduate","Agriculture","","Social Work",""
"GA","Gujarat","17","19","2019","","0","4","4","RATHOD GOVINDBHAI BHIKHABHAI","M","IND","1068","","152011","","Sidhpur","GEN","","13","","0.7","yes","124","0.08","2.17","GEGJ100964","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","13","","","","",""
"GA","Gujarat","17","19","2019","","0","4","5","CHAUDHARI KIRTIBHAI JESHANGBHAI","M","NCP","944","GEN","152011","","Sidhpur","GEN","","13","","0.62","yes","58","0.04","2.17","GEGJ2665","","5792","","2","IND","10809","PATAN","TRUE","FALSE","0","FALSE","FALSE","FALSE","","","Patan","3","7","","","","",""
"GA","Gujarat","17","19","2019","","0","4","6","SURAJKUMAR MAHENDRABHAI PARMAR","M","BSP","886","","152011","","Sidhpur","GEN","","13","","0.58","yes","206","0.14","2.17","GEGJ101007","","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","5","","","","",""
"GA","Gujarat","17","19","2019","","0","4","7","MOLAPIYA ABDULKUDUS ABDULMAJID","M","IND","680","GEN","152011","","Sidhpur","GEN","","13","","0.45","yes","417","0.27","2.17","GEGJ2678","","10809","","2","IND","10809","PATAN","TRUE","TRUE","0","FALSE","FALSE","TRUE","","","Patan","3","2","","","","",""
"GA","Gujarat","17","19","2019","","0","4","8","PRAJAPATI JAYANTIBHAI DEVABHAI","M","HND","263","","152011","","Sidhpur","GEN","","13","","0.17","yes","8","0.01","2.17","GEGJ100943","","3288","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","9","","","","",""
"GA","Gujarat","17","19","2019","","0","4","9","BHORANIYA SHOYABBHAI HASAMBHAI","M","IND","255","GEN","152011","","Sidhpur","GEN","","13","","0.17","yes","9","0.01","2.17","GEGJ2677","","10809","","2","IND","10809","PATAN","TRUE","TRUE","0","FALSE","FALSE","TRUE","","","Patan","3","3","","","","",""
"GA","Gujarat","17","19","2019","","0","4","10","MAKWANA VAGHABHAI MAGANBHAI","M","IND","246","","152011","","Sidhpur","GEN","","13","","0.16","yes","105","0.07","2.17","GEGJ100895","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","12","","","","",""
"GA","Gujarat","17","19","2019","","0","4","11","CHAUDHARI SHAILESHKUMAR KANJIBHAI","M","IND","141","","152011","","Sidhpur","GEN","","13","","0.09","yes","4","0","2.17","GEGJ100806","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","10","","","","",""
"GA","Gujarat","17","19","2019","","0","4","12","PRAVINKUMAR TULSIDAS PANDYA","M","IND","137","","152011","","Sidhpur","GEN","","13","","0.09","yes","16","0.01","2.17","GEGJ100947","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","8","","","","",""
"GA","Gujarat","17","19","2019","","0","4","13","UMEDBHAI HARIBHAI NAI","M","IND","121","","152011","","Sidhpur","GEN","","13","","0.08","yes","0","0","2.17","GEGJ101021","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","11","","","","",""
"GA","Gujarat","17","20","2019","","0","4","1","DABHI BHARATSINHJI SHANKARJI","M","BJP","95191","","138041","","Kheralu","GEN","","13","","68.96","no","58945","42.7","1.82","AEGJ6095","","1605","","1","","","","","","1","FALSE","FALSE","FALSE","","","Patan","3","4","","","","",""
"GA","Gujarat","17","20","2019","","0","4","2","JAGDISH THAKOR","M","INC","36246","GEN","138041","","Kheralu","GEN","","13","","26.26","no","34618","25.08","1.82","GEGJ2676","","3482","","2","INC","3482","PATAN","TRUE","TRUE","1","FALSE","FALSE","FALSE","","","Patan","3","6","","","","",""
"GA","Gujarat","17","20","2019","","0","4","3","None of the Above","","NOTA","1628","","138041","","Kheralu","GEN","","13","","1.18","yes","711","0.52","1.82","","","5897","","","","","","","","","","FALSE","FALSE","","","Patan","3","1","Post Graduate","Agriculture","","Social Work",""
"GA","Gujarat","17","20","2019","","0","4","4","CHAUDHARI KIRTIBHAI JESHANGBHAI","M","NCP","917","GEN","138041","","Kheralu","GEN","","13","","0.66","yes","34","0.02","1.82","GEGJ2665","","5792","","2","IND","10809","PATAN","TRUE","FALSE","0","FALSE","FALSE","FALSE","","","Patan","3","7","","","","",""
"GA","Gujarat","17","20","2019","","0","4","5","SURAJKUMAR MAHENDRABHAI PARMAR","M","BSP","883","","138041","","Kheralu","GEN","","13","","0.64","yes","18","0.01","1.82","GEGJ101007","","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","5","","","","",""
"GA","Gujarat","17","20","2019","","0","4","6","RATHOD GOVINDBHAI BHIKHABHAI","M","IND","865","","138041","","Kheralu","GEN","","13","","0.63","yes","138","0.1","1.82","GEGJ100964","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","13","","","","",""
"GA","Gujarat","17","20","2019","","0","4","7","MOLAPIYA ABDULKUDUS ABDULMAJID","M","IND","727","GEN","138041","","Kheralu","GEN","","13","","0.53","yes","132","0.1","1.82","GEGJ2678","","10809","","2","IND","10809","PATAN","TRUE","TRUE","0","FALSE","FALSE","TRUE","","","Patan","3","2","","","","",""
"GA","Gujarat","17","20","2019","","0","4","8","PRAJAPATI JAYANTIBHAI DEVABHAI","M","HND","595","","138041","","Kheralu","GEN","","13","","0.43","yes","327","0.24","1.82","GEGJ100943","","3288","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","9","","","","",""
"GA","Gujarat","17","20","2019","","0","4","9","MAKWANA VAGHABHAI MAGANBHAI","M","IND","268","","138041","","Kheralu","GEN","","13","","0.19","yes","45","0.03","1.82","GEGJ100895","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","12","","","","",""
"GA","Gujarat","17","20","2019","","0","4","10","BHORANIYA SHOYABBHAI HASAMBHAI","M","IND","223","GEN","138041","","Kheralu","GEN","","13","","0.16","yes","27","0.02","1.82","GEGJ2677","","10809","","2","IND","10809","PATAN","TRUE","TRUE","0","FALSE","FALSE","TRUE","","","Patan","3","3","","","","",""
"GA","Gujarat","17","20","2019","","0","4","11","PRAVINKUMAR TULSIDAS PANDYA","M","IND","196","","138041","","Kheralu","GEN","","13","","0.14","yes","32","0.02","1.82","GEGJ100947","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","8","","","","",""
"GA","Gujarat","17","20","2019","","0","4","12","CHAUDHARI SHAILESHKUMAR KANJIBHAI","M","IND","164","","138041","","Kheralu","GEN","","13","","0.12","yes","26","0.02","1.82","GEGJ100806","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","10","","","","",""
"GA","Gujarat","17","20","2019","","0","4","13","UMEDBHAI HARIBHAI NAI","M","IND","138","","138041","","Kheralu","GEN","","13","","0.1","yes","0","0","1.82","GEGJ101021","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Patan","3","11","","","","",""
"GA","Gujarat","17","21","2019","","0","4","1","SHARDABEN ANILBHAI PATEL","F","BJP","88831","GEN","147898","","Unjha","GEN","","13","","60.06","no","37882","25.61","2.08","GEGJ100989","","1605","","1","","","","","","1","FALSE","FALSE","FALSE","","","Mahesana","4","11","","","","",""
"GA","Gujarat","17","21","2019","","0","4","2","A. J. Patel","M","INC","50949","GEN","147898","","Unjha","GEN","","13","","34.45","no","48712","32.94","2.08","GEGJ100765","","3482","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","5","","","","",""
"GA","Gujarat","17","21","2019","","0","4","3","None of the Above","","NOTA","2237","","147898","","Unjha","GEN","","13","","1.51","yes","88","0.06","2.08","","","5897","","","","","","","","","","FALSE","FALSE","","","Mahesana","4","1","Graduate","Salaried Work or Employed","","Small Business or Self-employed",""
"GA","Gujarat","17","21","2019","","0","4","4","CHAUHAN PRAHLADBHAI NATTHUBHAI","M","BSP","2149","SC","147898","","Unjha","GEN","","13","","1.45","yes","1426","0.96","2.08","GEGJ2822","","16651","","2","IND","10809","AHMEDABAD WEST","FALSE","FALSE","0","FALSE","FALSE","FALSE","","","Mahesana","4","6","","","","",""
"GA","Gujarat","17","21","2019","","0","4","5","CHAUDHARI SENDHABHAI ABHERAJBHAI","M","BMUP","723","","147898","","Unjha","GEN","","13","","0.49","yes","77","0.05","2.08","GEGJ100805","","1074","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","2","","","","",""
"GA","Gujarat","17","21","2019","","0","4","6","RATHOD GULABSINH DURSINH","M","IND","646","","147898","","Unjha","GEN","","13","","0.44","yes","70","0.05","2.08","GEGJ100965","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","4","","","","",""
"GA","Gujarat","17","21","2019","","0","4","7","PATEL ANITABEN RAMABHAI","F","IND","576","GEN","147898","","Unjha","GEN","","13","","0.39","yes","41","0.03","2.08","AEGJ2389","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","12","","","","",""
"GA","Gujarat","17","21","2019","","0","4","8","PATEL AMBALAL TALASHIBHAI","M","IND","535","GEN","147898","","Unjha","GEN","","13","","0.36","yes","137","0.09","2.08","GEGJ100924","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","3","","","","",""
"GA","Gujarat","17","21","2019","","0","4","9","THAKOR BIPINKUMAR SHANKARJI","M","IND","398","","147898","","Unjha","GEN","","13","","0.27","yes","107","0.07","2.08","GEGJ101011","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","13","","","","",""
"GA","Gujarat","17","21","2019","","0","4","10","THAKOR MAYURKUMAR RUPSINGJI","M","IND","291","","147898","","Unjha","GEN","","13","","0.2","yes","51","0.03","2.08","GEGJ101014","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","9","","","","",""
"GA","Gujarat","17","21","2019","","0","4","11","THAKOR JAYANTIJI CHUNTHAJI","M","IND","240","","147898","","Unjha","GEN","","13","","0.16","yes","67","0.05","2.08","GEGJ101013","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","10","","","","",""
"GA","Gujarat","17","21","2019","","0","4","12","PRAJAPATI KANUBHAI AMATHARAM","M","BRP","173","","147898","","Unjha","GEN","","13","","0.12","yes","23","0.02","2.08","GEGJ100944","","1771","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","7","","","","",""
"GA","Gujarat","17","21","2019","","0","4","13","BAROT KULDIPKUMAR BHARATKUMAR","M","YJJP","150","","147898","","Unjha","GEN","","13","","0.1","yes","0","0","2.08","GEGJ100783","","8594","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","8","","","","",""
"GA","Gujarat","17","22","2019","","0","4","1","SHARDABEN ANILBHAI PATEL","F","BJP","91498","GEN","143712","","Visnagar","GEN","","13","","63.67","no","44431","30.92","1.92","GEGJ100989","","1605","","1","","","","","","1","FALSE","FALSE","FALSE","","","Mahesana","4","11","","","","",""
"GA","Gujarat","17","22","2019","","0","4","2","A. J. Patel","M","INC","47067","GEN","143712","","Visnagar","GEN","","13","","32.75","no","45525","31.68","1.92","GEGJ100765","","3482","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","5","","","","",""
"GA","Gujarat","17","22","2019","","0","4","3","None of the Above","","NOTA","1542","","143712","","Visnagar","GEN","","13","","1.07","yes","569","0.4","1.92","","","5897","","","","","","","","","","FALSE","FALSE","","","Mahesana","4","1","Graduate","Salaried Work or Employed","","Small Business or Self-employed",""
"GA","Gujarat","17","22","2019","","0","4","4","CHAUHAN PRAHLADBHAI NATTHUBHAI","M","BSP","973","SC","143712","","Visnagar","GEN","","13","","0.68","yes","413","0.29","1.92","GEGJ2822","","16651","","2","IND","10809","AHMEDABAD WEST","FALSE","FALSE","0","FALSE","FALSE","FALSE","","","Mahesana","4","6","","","","",""
"GA","Gujarat","17","22","2019","","0","4","5","RATHOD GULABSINH DURSINH","M","IND","560","","143712","","Visnagar","GEN","","13","","0.39","yes","3","0","1.92","GEGJ100965","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","4","","","","",""
"GA","Gujarat","17","22","2019","","0","4","6","PATEL AMBALAL TALASHIBHAI","M","IND","557","GEN","143712","","Visnagar","GEN","","13","","0.39","yes","2","0","1.92","GEGJ100924","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","3","","","","",""
"GA","Gujarat","17","22","2019","","0","4","7","CHAUDHARI SENDHABHAI ABHERAJBHAI","M","BMUP","555","","143712","","Visnagar","GEN","","13","","0.39","yes","312","0.22","1.92","GEGJ100805","","1074","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","2","","","","",""
"GA","Gujarat","17","22","2019","","0","4","8","PATEL ANITABEN RAMABHAI","F","IND","243","GEN","143712","","Visnagar","GEN","","13","","0.17","yes","44","0.03","1.92","AEGJ2389","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","12","","","","",""
"GA","Gujarat","17","22","2019","","0","4","9","THAKOR BIPINKUMAR SHANKARJI","M","IND","199","","143712","","Visnagar","GEN","","13","","0.14","yes","34","0.02","1.92","GEGJ101011","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","13","","","","",""
"GA","Gujarat","17","22","2019","","0","4","10","THAKOR MAYURKUMAR RUPSINGJI","M","IND","165","","143712","","Visnagar","GEN","","13","","0.11","yes","26","0.02","1.92","GEGJ101014","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","9","","","","",""
"GA","Gujarat","17","22","2019","","0","4","11","THAKOR JAYANTIJI CHUNTHAJI","M","IND","139","","143712","","Visnagar","GEN","","13","","0.1","yes","22","0.02","1.92","GEGJ101013","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","10","","","","",""
"GA","Gujarat","17","22","2019","","0","4","12","PRAJAPATI KANUBHAI AMATHARAM","M","BRP","117","","143712","","Visnagar","GEN","","13","","0.08","yes","20","0.01","1.92","GEGJ100944","","1771","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","7","","","","",""
"GA","Gujarat","17","22","2019","","0","4","13","BAROT KULDIPKUMAR BHARATKUMAR","M","YJJP","97","","143712","","Visnagar","GEN","","13","","0.07","yes","0","0","1.92","GEGJ100783","","8594","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","8","","","","",""
"GA","Gujarat","17","23","2019","","0","4","1","SHARDABEN ANILBHAI PATEL","F","BJP","82231","GEN","152938","","Becharaji","GEN","","13","","53.77","no","17834","11.66","2.13","GEGJ100989","","1605","","1","","","","","","1","FALSE","FALSE","FALSE","","","Mahesana","4","11","","","","",""
"GA","Gujarat","17","23","2019","","0","4","2","A. J. Patel","M","INC","64397","GEN","152938","","Becharaji","GEN","","13","","42.11","no","62656","40.97","2.13","GEGJ100765","","3482","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","5","","","","",""
"GA","Gujarat","17","23","2019","","0","4","3","None of the Above","","NOTA","1741","","152938","","Becharaji","GEN","","13","","1.14","yes","353","0.23","2.13","","","5897","","","","","","","","","","FALSE","FALSE","","","Mahesana","4","1","Graduate","Salaried Work or Employed","","Small Business or Self-employed",""
"GA","Gujarat","17","23","2019","","0","4","4","CHAUHAN PRAHLADBHAI NATTHUBHAI","M","BSP","1388","SC","152938","","Becharaji","GEN","","13","","0.91","yes","600","0.39","2.13","GEGJ2822","","16651","","2","IND","10809","AHMEDABAD WEST","FALSE","FALSE","0","FALSE","FALSE","FALSE","","","Mahesana","4","6","","","","",""
"GA","Gujarat","17","23","2019","","0","4","5","RATHOD GULABSINH DURSINH","M","IND","788","","152938","","Becharaji","GEN","","13","","0.52","yes","172","0.11","2.13","GEGJ100965","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","4","","","","",""
"GA","Gujarat","17","23","2019","","0","4","6","PATEL AMBALAL TALASHIBHAI","M","IND","616","GEN","152938","","Becharaji","GEN","","13","","0.4","yes","41","0.03","2.13","GEGJ100924","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","3","","","","",""
"GA","Gujarat","17","23","2019","","0","4","7","CHAUDHARI SENDHABHAI ABHERAJBHAI","M","BMUP","575","","152938","","Becharaji","GEN","","13","","0.38","yes","283","0.19","2.13","GEGJ100805","","1074","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","2","","","","",""
"GA","Gujarat","17","23","2019","","0","4","8","PATEL ANITABEN RAMABHAI","F","IND","292","GEN","152938","","Becharaji","GEN","","13","","0.19","yes","36","0.02","2.13","AEGJ2389","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","12","","","","",""
"GA","Gujarat","17","23","2019","","0","4","9","THAKOR BIPINKUMAR SHANKARJI","M","IND","256","","152938","","Becharaji","GEN","","13","","0.17","yes","48","0.03","2.13","GEGJ101011","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","13","","","","",""
"GA","Gujarat","17","23","2019","","0","4","10","THAKOR MAYURKUMAR RUPSINGJI","M","IND","208","","152938","","Becharaji","GEN","","13","","0.14","yes","16","0.01","2.13","GEGJ101014","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","9","","","","",""
"GA","Gujarat","17","23","2019","","0","4","11","THAKOR JAYANTIJI CHUNTHAJI","M","IND","192","","152938","","Becharaji","GEN","","13","","0.13","yes","54","0.04","2.13","GEGJ101013","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","10","","","","",""
"GA","Gujarat","17","23","2019","","0","4","12","PRAJAPATI KANUBHAI AMATHARAM","M","BRP","138","","152938","","Becharaji","GEN","","13","","0.09","yes","22","0.01","2.13","GEGJ100944","","1771","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","7","","","","",""
"GA","Gujarat","17","23","2019","","0","4","13","BAROT KULDIPKUMAR BHARATKUMAR","M","YJJP","116","","152938","","Becharaji","GEN","","13","","0.08","yes","0","0","2.13","GEGJ100783","","8594","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","8","","","","",""
"GA","Gujarat","17","24","2019","","0","4","1","SHARDABEN ANILBHAI PATEL","F","BJP","111518","GEN","189816","","Kadi","SC","","13","","58.75","no","40131","21.14","2.04","GEGJ100989","","1605","","1","","","","","","1","FALSE","FALSE","FALSE","","","Mahesana","4","11","","","","",""
"GA","Gujarat","17","24","2019","","0","4","2","A. J. Patel","M","INC","71387","GEN","189816","","Kadi","SC","","13","","37.61","no","69675","36.71","2.04","GEGJ100765","","3482","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","5","","","","",""
"GA","Gujarat","17","24","2019","","0","4","3","None of the Above","","NOTA","1712","","189816","","Kadi","SC","","13","","0.9","yes","136","0.07","2.04","","","5897","","","","","","","","","","FALSE","FALSE","","","Mahesana","4","1","Graduate","Salaried Work or Employed","","Small Business or Self-employed",""
"GA","Gujarat","17","24","2019","","0","4","4","CHAUHAN PRAHLADBHAI NATTHUBHAI","M","BSP","1576","SC","189816","","Kadi","SC","","13","","0.83","yes","890","0.47","2.04","GEGJ2822","","16651","","2","IND","10809","AHMEDABAD WEST","FALSE","FALSE","0","FALSE","FALSE","FALSE","","","Mahesana","4","6","","","","",""
"GA","Gujarat","17","24","2019","","0","4","5","RATHOD GULABSINH DURSINH","M","IND","686","","189816","","Kadi","SC","","13","","0.36","yes","51","0.03","2.04","GEGJ100965","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","4","","","","",""
"GA","Gujarat","17","24","2019","","0","4","6","PATEL AMBALAL TALASHIBHAI","M","IND","635","GEN","189816","","Kadi","SC","","13","","0.33","yes","40","0.02","2.04","GEGJ100924","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","3","","","","",""
"GA","Gujarat","17","24","2019","","0","4","7","CHAUDHARI SENDHABHAI ABHERAJBHAI","M","BMUP","595","","189816","","Kadi","SC","","13","","0.31","yes","69","0.04","2.04","GEGJ100805","","1074","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","2","","","","",""
"GA","Gujarat","17","24","2019","","0","4","8","THAKOR BIPINKUMAR SHANKARJI","M","IND","526","","189816","","Kadi","SC","","13","","0.28","yes","81","0.04","2.04","GEGJ101011","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","13","","","","",""
"GA","Gujarat","17","24","2019","","0","4","9","THAKOR JAYANTIJI CHUNTHAJI","M","IND","445","","189816","","Kadi","SC","","13","","0.23","yes","168","0.09","2.04","GEGJ101013","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","10","","","","",""
"GA","Gujarat","17","24","2019","","0","4","10","PATEL ANITABEN RAMABHAI","F","IND","277","GEN","189816","","Kadi","SC","","13","","0.15","yes","75","0.04","2.04","AEGJ2389","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","12","","","","",""
"GA","Gujarat","17","24","2019","","0","4","11","THAKOR MAYURKUMAR RUPSINGJI","M","IND","202","","189816","","Kadi","SC","","13","","0.11","yes","62","0.03","2.04","GEGJ101014","","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","9","","","","",""
"GA","Gujarat","17","24","2019","","0","4","12","PRAJAPATI KANUBHAI AMATHARAM","M","BRP","140","","189816","","Kadi","SC","","13","","0.07","yes","23","0.01","2.04","GEGJ100944","","1771","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","7","","","","",""
"GA","Gujarat","17","24","2019","","0","4","13","BAROT KULDIPKUMAR BHARATKUMAR","M","YJJP","117","","189816","","Kadi","SC","","13","","0.06","yes","0","0","2.04","GEGJ100783","","8594","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","8","","","","",""
"GA","Gujarat","17","25","2019","","0","4","1","SHARDABEN ANILBHAI PATEL","F","BJP","105592","GEN","169152","","Mahesana","GEN","","13","","62.42","no","48231","28.51","2","GEGJ100989","","1605","","1","","","","","","1","FALSE","FALSE","FALSE","","","Mahesana","4","11","","","","",""
"GA","Gujarat","17","25","2019","","0","4","2","A. J. Patel","M","INC","57361","GEN","169152","","Mahesana","GEN","","13","","33.91","no","55631","32.89","2","GEGJ100765","","3482","","1","","","","","","0","FALSE","FALSE","FALSE","","","Mahesana","4","5","","","","",""
